WarmButton.py,12,1000,0,1000,90.9090909090909,62.87222409248352
WarmButton.py,12,1000,1,1000,90.9090909090909,66.68579530715942
WarmButton.py,12,1000,2,1000,90.9090909090909,66.34576511383057
WarmButton.py,12,1000,3,1000,90.9090909090909,56.99098515510559
WarmButton.py,12,1000,4,1000,90.9090909090909,57.6258819103241
WarmButton.py,12,1000,5,1000,90.9090909090909,63.683653354644775
WarmButton.py,12,1000,6,1000,90.9090909090909,61.163400173187256
WarmButton.py,12,1000,7,1000,90.9090909090909,57.08203434944153
WarmButton.py,12,1000,8,1000,90.9090909090909,63.40629506111145
WarmButton.py,12,1000,9,1000,90.9090909090909,58.252049922943115
