WarmButton.py,14,20,0,44,100.0,19.537304639816284
WarmButton.py,14,20,1,6,100.0,3.1343371868133545
WarmButton.py,14,20,2,2,100.0,1.4542291164398193
WarmButton.py,14,20,3,26,100.0,11.570199489593506
WarmButton.py,14,20,4,11,100.0,5.215507507324219
WarmButton.py,10,20,0,31,100.0,10.305240154266357
WarmButton.py,10,20,1,100,90.9090909090909,34.385420083999634
WarmButton.py,10,20,2,5,100.0,2.1314291954040527
WarmButton.py,10,20,3,96,100.0,32.98749494552612
WarmButton.py,12,10,0,63,100.0,12.11845350265503
WarmButton.py,12,10,1,53,100.0,10.379753351211548
WarmButton.py,12,10,2,82,100.0,15.800548553466797
WarmButton.py,12,10,3,100,90.9090909090909,20.020206689834595
WarmButton.py,12,10,4,100,90.9090909090909,18.881290674209595
WarmButton.py,12,10,5,100,90.9090909090909,18.966416835784912
WarmButton.py,12,10,6,38,100.0,7.712760925292969
WarmButton.py,12,10,7,41,100.0,8.266935348510742
WarmButton.py,12,10,8,97,100.0,18.61469078063965
WarmButton.py,12,10,9,27,100.0,5.3021204471588135
