ComplexButton.py,12,10,0,35,100.0,7.641648530960083
ComplexButton.py,12,10,1,5,100.0,1.376910924911499
ComplexButton.py,10,10,0,23,100.0,4.3890886306762695
ComplexButton.py,10,10,1,6,100.0,1.3984580039978027
ComplexButton.py,10,10,2,33,100.0,6.090919494628906
ComplexButton.py,10,10,3,19,100.0,3.621427059173584
ComplexButton.py,10,10,4,70,100.0,12.565661907196045
ComplexButton.py,10,10,5,56,100.0,10.22590446472168
ComplexButton.py,10,10,6,12,100.0,2.4322452545166016
ComplexButton.py,10,10,7,100,93.10344827586206,18.60603642463684
ComplexButton.py,10,10,8,49,100.0,9.051512718200684
ComplexButton.py,10,10,9,3,100.0,0.8342883586883545
